ResourceID,card,card_order,image_identifier_content,image_identifier_type,image_other_identifier_content,image_other_identifier_type,image_name_content,image_name_content_type,image_name_content_language,image_right_type,image_url
1dcddae3-52f4-5595-81cb-a3c6934fb032,image,11,https://n2t.net/ark:/15052/520f4049-94ea-420f-9665-c104bcd7724d,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2274,Wikibase,Overlangel Rijksmonument 32401 kerk,Primary,Nederlands,CC0,https://upload.wikimedia.org/wikipedia/commons/2/24/Overlangel_Rijksmonument_32401_kerk.JPG
1dcddae3-52f4-5595-81cb-a3c6934fb032,image,11,https://n2t.net/ark:/15052/fd36520f-f07f-42ed-a744-dc1c2b3d57d0,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1759,Wikibase,"Overlangel, flêche surmontée d'un bateau à voile",Primary,Nederlands,CC0,https://upload.wikimedia.org/wikipedia/commons/2/2b/Overlangel%2C_fl%C3%AAche_surmont%C3%A9e_d%27un_bateau_%C3%A0_voile.JPG
4615c838-ac97-55b8-b8c0-0a23ada086e1,image,11,https://n2t.net/ark:/15052/2ce5e4e3-5a38-48f8-a69b-1fcb8d5b9281,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1764,Wikibase,"Huisseling, kerk foto3 RM518193 2012-03-19 13.10",Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/e/ed/Huisseling%2C_kerk_foto3_RM518193_2012-03-19_13.10.JPG
85fd98ea-be01-5187-9254-6ecf4b9d4385,image,11,https://n2t.net/ark:/15052/24e8be9e-8938-404c-a96c-808a1e32c174,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1752,Wikibase,Lith 003,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/e/e2/Lith_003.jpg
85fd98ea-be01-5187-9254-6ecf4b9d4385,image,11,https://n2t.net/ark:/15052/82cf1985-b1cb-4de0-ae94-1bec799f99f6,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2195,Wikibase,Overzicht - Lith - 20334166 - RCE,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/e/e5/Overzicht_-_Lith_-_20334166_-_RCE.jpg
ab3cf4bf-e097-5181-a0ff-a76a58540673,image,11,https://n2t.net/ark:/15052/8de3a090-86fd-4b4c-9364-f9d018eae89a,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2181,Wikibase,"Maren-Kessel, l'église",Primary,Nederlands,CC0,https://upload.wikimedia.org/wikipedia/commons/f/f5/Maren-Kessel%2C_l%27%C3%A9glise.JPG
f4349104-671f-5b55-9489-04f5e14baae5,image,11,https://n2t.net/ark:/15052/e11cd7d5-1ce2-46f5-be06-884aa54b4867,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1850,Wikibase,"Oijen, l' église catholique",Primary,Nederlands,CC0,https://upload.wikimedia.org/wikipedia/commons/c/c6/Oijen%2C_l%27_%C3%A9glise_catholique.JPG
1bf3f0c9-dbe8-5f89-9b73-41d1d89df64d,image,11,https://n2t.net/ark:/15052/e3f0d773-4b8e-4647-9144-7fa65acec307,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q6848,Wikibase,Kasteelseplaats 3 voorkant 2021,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/9/9a/Kasteelseplaats_3_voorkant_2021.jpg
a0483d84-fe3d-54d1-a242-4a63b7c9f660,image,11,https://n2t.net/ark:/15052/5030e69f-73e7-4d9d-aa8d-1f1fa421170a,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q6860,Wikibase,Boekel Huize Padua Rijksmonument 518252 hoofdgebouw entree,Primary,Nederlands,CC0,https://upload.wikimedia.org/wikipedia/commons/d/d6/Boekel_Huize_Padua_Rijksmonument_518252_hoofdgebouw_entree.JPG
7b8df8bc-d6a0-54ee-953c-0c8a1ba52a01,image,11,https://n2t.net/ark:/15052/bac0942d-381c-432e-b949-6e775e4a7d3d,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1433,Wikibase,"Boxmeer Rijksmonument 10027 klooster Elzendaal, straatzijde",Primary,Nederlands,CC0,https://upload.wikimedia.org/wikipedia/commons/d/d4/Boxmeer_Rijksmonument_10027_klooster_Elzendaal%2C_straatzijde.JPG
fd0d26a8-4215-5618-b78d-47365585a575,image,11,https://n2t.net/ark:/15052/f29e9a1e-00a5-471b-b9bd-be107f2165c8,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2305,Wikibase,Kasteel Stapelen,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/7/7b/Kasteel_Stapelen.jpg
fc51e2a9-fa71-5755-a73d-f6a8a6376252,image,11,https://n2t.net/ark:/15052/3d8bcd70-0f73-4675-b67b-66be93f577c5,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1499,Wikibase,Wit Gele Kruisgebouw Bethanie 2012-09-27 19-54-56,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/7/74/Wit_Gele_Kruisgebouw_Bethanie_2012-09-27_19-54-56.jpg
0a1c5416-1db6-594e-b087-abb875318bd9,image,11,https://n2t.net/ark:/15052/f8fd1ea3-9f78-4923-9112-67e3e8d0ef8f,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2298,Wikibase,"Exterieur overzicht voorzijde, van links naar rechts voormalige villa en patersklooster - Bavel - 20323919 - RCE",Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/8/8c/Exterieur_overzicht_voorzijde%2C_van_links_naar_rechts_voormalige_villa_en_patersklooster_-_Bavel_-_20323919_-_RCE.jpg
4bcf9722-5cb0-509d-aefd-05ca4ba3e910,image,11,https://n2t.net/ark:/15052/635c2a8c-84e4-4981-b298-71eda46322a2,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2308,Wikibase,Blauwe Camer,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/0/02/Blauwe_Camer.JPG
d66845a3-2769-5dde-83b3-184797c2487a,image,11,https://n2t.net/ark:/15052/bd2324fc-b865-4a6f-9ea5-6e9aee3c7785,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1517,Wikibase,RM517206 Dongen,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/e/e4/RM517206_Dongen.jpg
eb4f8403-4c14-5f58-bb10-88c7865089cf,image,11,https://n2t.net/ark:/15052/4f862466-0f99-4e91-a336-ad3c8bcb9350,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1543,Wikibase,Marienhage-oostgevel,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/5/58/Marienhage-oostgevel.jpg
723000c2-c61e-5a8c-9c11-fdb0368129ee,image,11,https://n2t.net/ark:/15052/dcae3ac5-94e6-4cfc-832a-076644e23eed,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2289,Wikibase,Overzicht voorgevel klooster - Eindhoven - 20419544 - RCE,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/f/f8/Overzicht_voorgevel_klooster_-_Eindhoven_-_20419544_-_RCE.jpg
6f9d2113-52b3-5155-8b16-77dbcb074750,image,11,https://n2t.net/ark:/15052/7f11f243-e543-43f2-b30c-1eabbb587716,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1591,Wikibase,"Overzicht hoofdgebouw, voorgevel - Etten-Leur - 20412703 - RCE",Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/9/96/Overzicht_hoofdgebouw%2C_voorgevel_-_Etten-Leur_-_20412703_-_RCE.jpg
6f9d2113-52b3-5155-8b16-77dbcb074750,image,11,https://n2t.net/ark:/15052/2de57d6b-736d-48dd-9d74-e986762146cb,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1585,Wikibase,Het Withof (Etten-Leur),Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/4/4d/Het_Withof_%28Etten-Leur%29.jpg
0d289695-b0ea-5781-9d9f-cb3648d1c52d,image,11,https://n2t.net/ark:/15052/3b8daa8e-a0b7-4451-8540-7fe53f009c5f,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1595,Wikibase,Ontmoetingscentrum P1070326,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/3/3e/Ontmoetingscentrum_P1070326.JPG
41022a3d-74d1-57c7-93e1-8f7ae2b7944f,image,11,https://n2t.net/ark:/15052/08bee098-d71c-40a1-8665-5364fa6c3b34,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1731,Wikibase,"Reek (Landerd) Rijksmonument 519144 Klooster St. Elisabeth, voorzijde",Primary,Nederlands,CC0,https://upload.wikimedia.org/wikipedia/commons/5/5f/Reek_%28Landerd%29_Rijksmonument_519144_Klooster_St._Elisabeth%2C_voorzijde.JPG
041f9ab1-6ca8-582e-996b-ca845b857dd0,image,11,https://n2t.net/ark:/15052/f17ee99a-c652-4316-ab29-259b5336c15e,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1604,Wikibase,"Interieur, overzicht wand in kapel met glas-in-lood en diverse schilderingen - Goirle - 20331243 - RCE",Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/d/d5/Interieur%2C_overzicht_wand_in_kapel_met_glas-in-lood_en_diverse_schilderingen_-_Goirle_-_20331243_-_RCE.jpg
dd77adc8-fda3-5e8a-b788-1dbd5f0f583c,image,11,https://n2t.net/ark:/15052/bd228c6e-eb01-41df-9d3e-bf526cb2ed14,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2295,Wikibase,Retraitehuis Seppe P1070083,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/7/7f/Retraitehuis_Seppe_P1070083.JPG
321031ff-af48-5d1e-bfe3-597fcd52cc25,image,11,https://n2t.net/ark:/15052/ad721e3a-865f-47f1-bfa9-d17606c30553,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2311,Wikibase,Oudenbosch P1070184,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/5/5c/Oudenbosch_P1070184.JPG
ecf3e17b-1781-5878-a755-84bf69ecbf87,image,11,https://n2t.net/ark:/15052/d9ff1960-3f2f-427e-b854-ced377f9d11e,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1668,Wikibase,Klooster St. Jozefgaarde Helmond Monument 513031,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/c/c4/Klooster_St._Jozefgaarde_Helmond_Monument_513031.jpg
c185dbf6-68d1-5bd5-8086-6e93bf5843ef,image,11,https://n2t.net/ark:/15052/78349ec0-fe01-4dfc-a28f-15edcc79e484,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1890,Wikibase,Mariaoord-Vught (2),Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/c/ce/Mariaoord-Vught_%282%29.JPG
29dd7eb1-f3ae-596e-b39a-4e3422d6531a,image,11,https://n2t.net/ark:/15052/e7e60861-aaa1-4460-8e3e-efe40f1e55cc,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1894,Wikibase,Marienhof-Vught,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/e/ed/Marienhof-Vught.JPG
a69af003-3c56-5af8-94c6-c802d35bb12b,image,11,https://n2t.net/ark:/15052/a9619896-bb95-437f-8832-585abe052b75,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1345,Wikibase,T.T Klooster Pastoor van Erpstraat Schijndel (2),Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/3/3e/T.T_Klooster_Pastoor_van_Erpstraat_Schijndel_%282%29.JPG
a69af003-3c56-5af8-94c6-c802d35bb12b,image,11,https://n2t.net/ark:/15052/4a865521-af3a-4d3c-a900-0309b412cc6c,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2288,Wikibase,T.T Klooster Pastoor van Erpstraat Schijndel (1),Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/b/be/T.T_Klooster_Pastoor_van_Erpstraat_Schijndel_%281%29.JPG
3abf112b-5c4b-5b52-a89a-451f28ca005f,image,11,https://n2t.net/ark:/15052/9f9005fa-5734-4dc2-802d-4d9ee7d37d56,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1903,Wikibase,Veghel Franciscan nunnery,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/d/dd/Veghel_Franciscan_nunnery.JPG
52d1882e-130e-5326-8276-d0655f8af563,image,11,https://n2t.net/ark:/15052/3d7534d6-af79-45aa-b38f-390ee8213ad9,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1750,Wikibase,"Haren, ancien couvent Bethlehem",Primary,Nederlands,CC0,https://upload.wikimedia.org/wikipedia/commons/0/05/Haren%2C_ancien_couvent_Bethlehem.JPG
6e3a7003-7913-5910-b13c-2b60ef08cf3c,image,11,https://n2t.net/ark:/15052/e274b827-2a65-4469-a3d2-3d0d8d083fba,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q6840,Wikibase,Kloosterstraat 5 Herpen voorkant,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/7/73/Kloosterstraat_5_Herpen_voorkant.jpg
58fb995a-23c2-54ab-bb7c-ac3bc9f30f12,image,11,https://n2t.net/ark:/15052/6b1d652c-c910-466b-b189-84d351200a25,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q6839,Wikibase,Alard van Herpenplein 4 Herpen voorkant,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/6/6c/Alard_van_Herpenplein_4_Herpen_voorkant.jpg
837c21b7-90e4-5ec8-9adb-5b836f3883ba,image,11,https://n2t.net/ark:/15052/6f2e0d00-b575-428b-aecd-83ccb1ec25b1,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1958,Wikibase,Exterieur overzicht abdijkerk met kloostergedeelte - Berkel-Enschot - 20001112 - RCE,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/c/c2/Exterieur_overzicht_abdijkerk_met_kloostergedeelte_-_Berkel-Enschot_-_20001112_-_RCE.jpg
837c21b7-90e4-5ec8-9adb-5b836f3883ba,image,11,https://n2t.net/ark:/15052/b5e66832-13bf-415b-b58f-00fd39e2a676,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q2302,Wikibase,Koningshoeven,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/5/58/Koningshoeven.jpg
f1294848-da86-5562-abd0-f14aa3847b69,image,11,https://n2t.net/ark:/15052/fc74e1e5-21c2-4590-b247-98bd91d45e2f,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1968,Wikibase,"Overzicht voorgevel poortgebouw, met Maria beelden - Berkel-Enschot - 20342773 - RCE",Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/d/dd/Overzicht_voorgevel_poortgebouw%2C_met_Maria_beelden_-_Berkel-Enschot_-_20342773_-_RCE.jpg
5e24442e-a3f0-5c56-8733-f3c00b4e57c4,image,11,https://n2t.net/ark:/15052/51535013-5110-4a0c-b761-4389a9453b6e,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1963,Wikibase,Berkel Enschot - Eindhovenseweg 8 De Rendierhoeve,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/7/72/Berkel_Enschot_-_Eindhovenseweg_8_De_Rendierhoeve.jpg
8e6ca3ca-1cec-5d86-8ec0-4435c43d571c,image,11,https://n2t.net/ark:/15052/f1ba6481-4b67-41da-baef-dc5183f95cfb,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1971,Wikibase,Tilburg 7 T RM Complex Zusters van liefde t Klooster 2 25012020,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/7/73/Tilburg_7_T_RM_Complex_Zusters_van_liefde_t_Klooster_2_25012020.jpg
9ae975ab-e60b-5271-9b46-ee01b6bd809e,image,11,https://n2t.net/ark:/15052/3d15c234-a62a-4cc3-b46e-e901cef59d77,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1965,Wikibase,521103-KloosterSchans,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/0/0c/521103-KloosterSchans.JPG
f2e52c36-242d-5da3-8f0d-a718e47cab8e,image,11,https://n2t.net/ark:/15052/4979b8c3-7056-4957-9fea-78a8b7347467,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1967,Wikibase,"Overzicht voorgevel en rechter zijgevel, klooster - Tilburg - 20344192 - RCE",Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/a/a7/Overzicht_voorgevel_en_rechter_zijgevel%2C_klooster_-_Tilburg_-_20344192_-_RCE.jpg
3da29b13-5b2b-5570-b143-181a382af50d,image,11,https://n2t.net/ark:/15052/f09a3764-97e1-4a81-a07f-90ec5142ac23,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1972,Wikibase,Overzicht voorgevel - Udenhout - 20342772 - RCE,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/6/61/Overzicht_voorgevel_-_Udenhout_-_20342772_-_RCE.jpg
acee27e9-d96d-5964-b35a-63005638683f,image,11,https://n2t.net/ark:/15052/1fad672d-5306-46aa-b53f-28710bd897dc,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1573,Wikibase,Koningshof Veldhoven Entrance,Primary,Nederlands,CC0,https://upload.wikimedia.org/wikipedia/commons/8/89/Koningshof_Veldhoven_Entrance.jpg
ed9897cb-9137-5da3-9696-b8543a8458f5,image,11,https://n2t.net/ark:/15052/51e5a128-ab03-4584-bbff-de1b74ee5a74,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1981,Wikibase,Waspik - Carmelietenstraat 58 - Voormalig klooster - St. Theresiakerk gevelsteen,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/a/ae/Waspik_-_Carmelietenstraat_58_-_Voormalig_klooster_-_St._Theresiakerk_gevelsteen.jpg
dd6190b7-ff34-5865-90e5-edfd1aacc540,image,11,https://n2t.net/ark:/15052/18decb9d-c29b-4952-b978-67e1d3a9c634,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1320,Wikibase,Annenborch-Rosmalen (2),Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/1/1d/Annenborch-Rosmalen_%282%29.JPG
3d9982ea-fec9-566d-ab2c-1abf1a66f67a,image,11,https://n2t.net/ark:/15052/2da9a6a8-849d-4f88-9ba1-9e0fcd4a9476,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1707,Wikibase,"Mill, l'église",Primary,Nederlands,CC0,https://upload.wikimedia.org/wikipedia/commons/7/7a/Mill%2C_l%27%C3%A9glise.JPG
df026a35-3319-5157-a947-f13144799121,image,11,https://n2t.net/ark:/15052/958b9cbd-166b-4fed-b3f4-86b7892c589b,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1372,Wikibase,Vm klooster en gasthuis Loo 83 Bergeijk Monument 517902,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/c/cd/Vm_klooster_en_gasthuis_Loo_83_Bergeijk_Monument_517902.jpg
df87b39d-b3d5-565c-a017-da19f947f952,image,11,https://n2t.net/ark:/15052/3e05d43c-d017-4b6e-a3d8-c97246e7b3fb,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1408,Wikibase,"Heeswijk abdij Berne, Rijksmonument 525728 oudste kloostergebouw",Primary,Nederlands,CC0,https://upload.wikimedia.org/wikipedia/commons/8/8e/Heeswijk_abdij_Berne%2C_Rijksmonument_525728_oudste_kloostergebouw.JPG
df87b39d-b3d5-565c-a017-da19f947f952,image,11,https://n2t.net/ark:/15052/ee1f917c-c3a2-4d64-9d54-97a9c294f789,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1404,Wikibase,Berne boom,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/9/94/Berne_boom.jpg
df87b39d-b3d5-565c-a017-da19f947f952,image,11,https://n2t.net/ark:/15052/5fad68cf-ed4f-4d3a-8c2b-62c8715f5aef,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1398,Wikibase,"Heeswijk abdij Berne, Rijksmonument 520573 2e kloostergebouw",Primary,Nederlands,CC0,https://upload.wikimedia.org/wikipedia/commons/c/cb/Heeswijk_abdij_Berne%2C_Rijksmonument_520573_2e_kloostergebouw.JPG
df87b39d-b3d5-565c-a017-da19f947f952,image,11,https://n2t.net/ark:/15052/dd1125cc-2d0f-4a45-9331-e6ccc01cf0a0,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1405,Wikibase,"Heeswijk abdij Berne, Rijksmonument 525734 oud voormalig gymnasium",Primary,Nederlands,CC0,https://upload.wikimedia.org/wikipedia/commons/f/f7/Heeswijk_abdij_Berne%2C_Rijksmonument_525734_oud_voormalig_gymnasium.JPG
117f5a34-b01d-588a-80bd-5d6ed906c5af,image,11,https://n2t.net/ark:/15052/bd79dc21-d51f-400b-8a8f-7ec8eb00889c,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1399,Wikibase,Bergen op Zoom - Sint-Catharinaplein bejaardentehuis,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/6/6f/Bergen_op_Zoom_-_Sint-Catharinaplein_bejaardentehuis.jpg
0324418d-af86-5e61-9165-5c1596182406,image,11,https://n2t.net/ark:/15052/e5fc814f-5395-4ed2-9cdb-5dd3de21531c,Brabant Cloud ARK Identifier,http://gebouwen.brabantcloud.nl/entity/Q1466,Wikibase,Breda kloosterkazerne,Primary,Nederlands,CC BY-SA,https://upload.wikimedia.org/wikipedia/commons/d/df/Breda_kloosterkazerne.jpg
